Security,BBRXBRBL Index                                                  ,
Start Date,26/3/2003 0:00,
End Date,26/3/2020 0:00,
Period,D,
,,
Date,PX_LAST,PX_MID
6/8/2010,-43.92,-43.92
5/8/2010,-43.16,-43.16
4/8/2010,-42.92,-42.92
3/8/2010,-43.15,-43.15
2/8/2010,-43.16,-43.16
1/8/2010,-43.63,-43.63
31/7/2010,-57.4,-57.4
30/7/2010,-57.4,-57.4
29/7/2010,-57.12,-57.12
28/7/2010,-57.25,-57.25
27/7/2010,-57.23,-57.23
26/7/2010,-57.48,-57.48
25/7/2010,-57.98,-57.98
24/7/2010,-57.98,-57.98
23/7/2010,-57.98,-57.98
22/7/2010,-58.06,-58.06
21/7/2010,-58.57,-58.57
20/7/2010,-58.42,-58.42
19/7/2010,-58.97,-58.97
18/7/2010,-58.17,-58.17
17/7/2010,-58.17,-58.17
16/7/2010,-58.17,-58.17
15/7/2010,-57.75,-57.75
14/7/2010,-57.24,-57.24
13/7/2010,-56.49,-56.49
12/7/2010,-57.07,-57.07
11/7/2010,-56.06,-56.06
10/7/2010,-56.06,-56.06
9/7/2010,-56.06,-56.06
8/7/2010,-56.52,-56.52
7/7/2010,-59.21,-59.21
6/7/2010,-59.74,-59.74
5/7/2010,-61.5,-61.5
4/7/2010,-61.9,-61.9
3/7/2010,-61.9,-61.9
2/7/2010,-61.9,-61.9
1/7/2010,-63.66,-63.66
30/6/2010,-46.72,-46.72
29/6/2010,-47.41,-47.41
28/6/2010,-44.88,-44.88
27/6/2010,-44.87,-44.87
26/6/2010,-44.87,-44.87
25/6/2010,-44.87,-44.87
24/6/2010,-44.67,-44.67
23/6/2010,-43.38,-43.38
22/6/2010,-42.25,-42.25
21/6/2010,-41.87,-41.87
20/6/2010,-42.18,-42.18
19/6/2010,-42.18,-42.18
18/6/2010,-42.18,-42.18
17/6/2010,-43.16,-43.16
16/6/2010,-42.97,-42.97
15/6/2010,-42.75,-42.75
14/6/2010,-43.68,-43.68
13/6/2010,-45.23,-45.23
